,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
275,2018,2018,0,Total,21652,4493.0,"Census Tract 299, Philadelphia County, PA",14000US42101029900
276,2018,2018,0,Total,28968,6582.0,"Census Tract 300, Philadelphia County, PA",14000US42101030000
277,2018,2018,0,Total,29556,10793.0,"Census Tract 301, Philadelphia County, PA",14000US42101030100
278,2018,2018,0,Total,63305,9232.0,"Census Tract 302, Philadelphia County, PA",14000US42101030200
279,2018,2018,0,Total,35047,8254.0,"Census Tract 305.01, Philadelphia County, PA",14000US42101030501
280,2018,2018,0,Total,44979,7161.999999999999,"Census Tract 305.02, Philadelphia County, PA",14000US42101030502
281,2018,2018,0,Total,49795,11282.0,"Census Tract 306, Philadelphia County, PA",14000US42101030600
282,2018,2018,0,Total,45739,12561.0,"Census Tract 307, Philadelphia County, PA",14000US42101030700
283,2018,2018,0,Total,55068,8256.0,"Census Tract 308, Philadelphia County, PA",14000US42101030800
284,2018,2018,0,Total,46429,9175.0,"Census Tract 309, Philadelphia County, PA",14000US42101030900
285,2018,2018,0,Total,42773,13996.0,"Census Tract 310, Philadelphia County, PA",14000US42101031000
286,2018,2018,0,Total,33858,3516.0000000000005,"Census Tract 311.01, Philadelphia County, PA",14000US42101031101
287,2018,2018,0,Total,42845,6637.0,"Census Tract 311.02, Philadelphia County, PA",14000US42101031102
288,2018,2018,0,Total,42566,7914.0,"Census Tract 312, Philadelphia County, PA",14000US42101031200
289,2018,2018,0,Total,41118,7768.0,"Census Tract 313, Philadelphia County, PA",14000US42101031300
290,2018,2018,0,Total,36201,7692.999999999999,"Census Tract 314.01, Philadelphia County, PA",14000US42101031401
291,2018,2018,0,Total,37639,6595.0,"Census Tract 314.02, Philadelphia County, PA",14000US42101031402
292,2018,2018,0,Total,50714,8849.0,"Census Tract 315.01, Philadelphia County, PA",14000US42101031501
293,2018,2018,0,Total,43190,6275.0,"Census Tract 315.02, Philadelphia County, PA",14000US42101031502
294,2018,2018,0,Total,50931,11186.0,"Census Tract 316, Philadelphia County, PA",14000US42101031600
295,2018,2018,0,Total,49284,9946.0,"Census Tract 317, Philadelphia County, PA",14000US42101031700
296,2018,2018,0,Total,42500,10480.0,"Census Tract 318, Philadelphia County, PA",14000US42101031800
297,2018,2018,0,Total,44500,6137.0,"Census Tract 319, Philadelphia County, PA",14000US42101031900
298,2018,2018,0,Total,49964,3911.0000000000005,"Census Tract 320, Philadelphia County, PA",14000US42101032000
299,2018,2018,0,Total,38962,5550.0,"Census Tract 321, Philadelphia County, PA",14000US42101032100
300,2018,2018,0,Total,42000,11356.0,"Census Tract 323, Philadelphia County, PA",14000US42101032300
301,2018,2018,0,Total,44909,11855.0,"Census Tract 325, Philadelphia County, PA",14000US42101032500
302,2018,2018,0,Total,50321,10675.0,"Census Tract 326, Philadelphia County, PA",14000US42101032600
303,2018,2018,0,Total,34167,12492.0,"Census Tract 329, Philadelphia County, PA",14000US42101032900
304,2018,2018,0,Total,40250,15385.000000000002,"Census Tract 330, Philadelphia County, PA",14000US42101033000
305,2018,2018,0,Total,59314,10647.0,"Census Tract 331.01, Philadelphia County, PA",14000US42101033101
306,2018,2018,0,Total,44309,6216.0,"Census Tract 331.02, Philadelphia County, PA",14000US42101033102
307,2018,2018,0,Total,66098,7502.0,"Census Tract 332, Philadelphia County, PA",14000US42101033200
308,2018,2018,0,Total,43538,4733.0,"Census Tract 333, Philadelphia County, PA",14000US42101033300
309,2018,2018,0,Total,53539,2897.0,"Census Tract 334, Philadelphia County, PA",14000US42101033400
310,2018,2018,0,Total,49000,12804.0,"Census Tract 335, Philadelphia County, PA",14000US42101033500
311,2018,2018,0,Total,45990,7036.0,"Census Tract 336, Philadelphia County, PA",14000US42101033600
312,2018,2018,0,Total,39289,7019.0,"Census Tract 337.01, Philadelphia County, PA",14000US42101033701
313,2018,2018,0,Total,56108,6149.0,"Census Tract 337.02, Philadelphia County, PA",14000US42101033702
314,2018,2018,0,Total,46534,10683.0,"Census Tract 338, Philadelphia County, PA",14000US42101033800
315,2018,2018,0,Total,49801,4633.0,"Census Tract 339, Philadelphia County, PA",14000US42101033900
316,2018,2018,0,Total,68935,15367.0,"Census Tract 340, Philadelphia County, PA",14000US42101034000
317,2018,2018,0,Total,68886,5556.0,"Census Tract 341, Philadelphia County, PA",14000US42101034100
318,2018,2018,0,Total,53958,10889.0,"Census Tract 342, Philadelphia County, PA",14000US42101034200
319,2018,2018,0,Total,77750,13143.0,"Census Tract 344, Philadelphia County, PA",14000US42101034400
320,2018,2018,0,Total,27116,4405.0,"Census Tract 345.01, Philadelphia County, PA",14000US42101034501
321,2018,2018,0,Total,45662,3711.9999999999995,"Census Tract 345.02, Philadelphia County, PA",14000US42101034502
322,2018,2018,0,Total,38466,9409.0,"Census Tract 346, Philadelphia County, PA",14000US42101034600
323,2018,2018,0,Total,51422,6518.0,"Census Tract 347.01, Philadelphia County, PA",14000US42101034701
324,2018,2018,0,Total,75994,8712.0,"Census Tract 347.02, Philadelphia County, PA",14000US42101034702
325,2018,2018,0,Total,53429,6503.0,"Census Tract 348.01, Philadelphia County, PA",14000US42101034801
326,2018,2018,0,Total,42313,12514.0,"Census Tract 348.02, Philadelphia County, PA",14000US42101034802
327,2018,2018,0,Total,68276,10200.0,"Census Tract 348.03, Philadelphia County, PA",14000US42101034803
328,2018,2018,0,Total,50713,3312.0,"Census Tract 349, Philadelphia County, PA",14000US42101034900
329,2018,2018,0,Total,53309,6190.0,"Census Tract 351, Philadelphia County, PA",14000US42101035100
330,2018,2018,0,Total,70472,6795.000000000001,"Census Tract 352, Philadelphia County, PA",14000US42101035200
331,2018,2018,0,Total,76365,7588.000000000001,"Census Tract 353.01, Philadelphia County, PA",14000US42101035301
332,2018,2018,0,Total,53518,5196.0,"Census Tract 353.02, Philadelphia County, PA",14000US42101035302
333,2018,2018,0,Total,49057,11109.0,"Census Tract 355, Philadelphia County, PA",14000US42101035500
334,2018,2018,0,Total,51212,11991.0,"Census Tract 356.01, Philadelphia County, PA",14000US42101035601
335,2018,2018,0,Total,79167,23532.0,"Census Tract 356.02, Philadelphia County, PA",14000US42101035602
336,2018,2018,0,Total,34130,3643.0000000000005,"Census Tract 357.01, Philadelphia County, PA",14000US42101035701
337,2018,2018,0,Total,37481,9739.0,"Census Tract 357.02, Philadelphia County, PA",14000US42101035702
338,2018,2018,0,Total,62165,12116.0,"Census Tract 358, Philadelphia County, PA",14000US42101035800
339,2018,2018,0,Total,61520,10814.0,"Census Tract 359, Philadelphia County, PA",14000US42101035900
340,2018,2018,0,Total,63125,18506.0,"Census Tract 360, Philadelphia County, PA",14000US42101036000
341,2018,2018,0,Total,58006,6573.0,"Census Tract 361, Philadelphia County, PA",14000US42101036100
342,2018,2018,0,Total,69097,7335.0,"Census Tract 362.01, Philadelphia County, PA",14000US42101036201
343,2018,2018,0,Total,56300,8147.0,"Census Tract 362.02, Philadelphia County, PA",14000US42101036202
344,2018,2018,0,Total,76616,6264.0,"Census Tract 362.03, Philadelphia County, PA",14000US42101036203
345,2018,2018,0,Total,66792,9856.0,"Census Tract 363.01, Philadelphia County, PA",14000US42101036301
346,2018,2018,0,Total,53232,12500.0,"Census Tract 363.02, Philadelphia County, PA",14000US42101036302
347,2018,2018,0,Total,73268,10648.0,"Census Tract 363.03, Philadelphia County, PA",14000US42101036303
348,2018,2018,0,Total,56042,10757.0,"Census Tract 364, Philadelphia County, PA",14000US42101036400
349,2018,2018,0,Total,48958,12593.0,"Census Tract 365.01, Philadelphia County, PA",14000US42101036501
350,2018,2018,0,Total,88512,22574.0,"Census Tract 365.02, Philadelphia County, PA",14000US42101036502
351,2018,2018,0,Total,122869,12468.0,"Census Tract 366, Philadelphia County, PA",14000US42101036600
352,2018,2018,0,Total,103566,8857.0,"Census Tract 367, Philadelphia County, PA",14000US42101036700
353,2018,2018,0,Total,32500,13383.0,"Census Tract 369, Philadelphia County, PA",14000US42101036900
354,2018,2018,0,Total,57177,11360.0,"Census Tract 372, Philadelphia County, PA",14000US42101037200
355,2018,2018,0,Total,81003,8874.0,"Census Tract 373, Philadelphia County, PA",14000US42101037300
356,2018,2018,0,Total,71956,4908.0,"Census Tract 375, Philadelphia County, PA",14000US42101037500
357,2018,2018,0,Total,62750,19476.0,"Census Tract 376, Philadelphia County, PA",14000US42101037600
358,2018,2018,0,Total,22879,7672.0,"Census Tract 377, Philadelphia County, PA",14000US42101037700
359,2018,2018,0,Total,55089,18861.0,"Census Tract 378, Philadelphia County, PA",14000US42101037800
360,2018,2018,0,Total,58555,9611.0,"Census Tract 379, Philadelphia County, PA",14000US42101037900
361,2018,2018,0,Total,43398,5657.0,"Census Tract 380, Philadelphia County, PA",14000US42101038000
362,2018,2018,0,Total,28819,16600.0,"Census Tract 381, Philadelphia County, PA",14000US42101038100
363,2018,2018,0,Total,31344,8322.0,"Census Tract 382, Philadelphia County, PA",14000US42101038200
364,2018,2018,0,Total,22375,14430.0,"Census Tract 383, Philadelphia County, PA",14000US42101038300
365,2018,2018,0,Total,81771,13617.0,"Census Tract 384, Philadelphia County, PA",14000US42101038400
366,2018,2018,0,Total,66731,28362.0,"Census Tract 385, Philadelphia County, PA",14000US42101038500
367,2018,2018,0,Total,129417,20011.0,"Census Tract 386, Philadelphia County, PA",14000US42101038600
368,2018,2018,0,Total,158500,42393.0,"Census Tract 387, Philadelphia County, PA",14000US42101038700
369,2018,2018,0,Total,75313,12455.0,"Census Tract 388, Philadelphia County, PA",14000US42101038800
370,2018,2018,0,Total,38442,8183.999999999999,"Census Tract 389, Philadelphia County, PA",14000US42101038900
371,2018,2018,0,Total,29034,12537.0,"Census Tract 390, Philadelphia County, PA",14000US42101039000
372,2018,2018,0,Total,62000,17026.0,"Census Tract 9800, Philadelphia County, PA",14000US42101980000
373,2018,2018,0,Total,104375,19315.0,"Census Tract 9802, Philadelphia County, PA",14000US42101980200
374,2017,2017,0,Total,109738,12497.0,"Census Tract 1, Philadelphia County, PA",14000US42101000100
375,2017,2017,0,Total,30746,8706.0,"Census Tract 2, Philadelphia County, PA",14000US42101000200
376,2017,2017,0,Total,84135,21679.0,"Census Tract 3, Philadelphia County, PA",14000US42101000300
377,2017,2017,0,Total,59221,7762.0,"Census Tract 4.01, Philadelphia County, PA",14000US42101000401
378,2017,2017,0,Total,72866,7545.0,"Census Tract 4.02, Philadelphia County, PA",14000US42101000402
379,2017,2017,0,Total,42135,12885.0,"Census Tract 5, Philadelphia County, PA",14000US42101000500
380,2017,2017,0,Total,77500,19758.0,"Census Tract 6, Philadelphia County, PA",14000US42101000600
381,2017,2017,0,Total,51830,10039.0,"Census Tract 7, Philadelphia County, PA",14000US42101000700
382,2017,2017,0,Total,94821,29422.0,"Census Tract 8.01, Philadelphia County, PA",14000US42101000801
383,2017,2017,0,Total,56307,6441.0,"Census Tract 8.03, Philadelphia County, PA",14000US42101000803
384,2017,2017,0,Total,100914,11676.0,"Census Tract 8.04, Philadelphia County, PA",14000US42101000804
385,2017,2017,0,Total,42548,9262.0,"Census Tract 9.01, Philadelphia County, PA",14000US42101000901
386,2017,2017,0,Total,45288,8960.0,"Census Tract 9.02, Philadelphia County, PA",14000US42101000902
387,2017,2017,0,Total,99250,15659.999999999998,"Census Tract 10.01, Philadelphia County, PA",14000US42101001001
388,2017,2017,0,Total,109020,12211.0,"Census Tract 10.02, Philadelphia County, PA",14000US42101001002
389,2017,2017,0,Total,72869,15126.000000000002,"Census Tract 11.01, Philadelphia County, PA",14000US42101001101
390,2017,2017,0,Total,75000,21699.0,"Census Tract 11.02, Philadelphia County, PA",14000US42101001102
391,2017,2017,0,Total,103427,21242.0,"Census Tract 12.01, Philadelphia County, PA",14000US42101001201
392,2017,2017,0,Total,77150,7200.0,"Census Tract 12.02, Philadelphia County, PA",14000US42101001202
393,2017,2017,0,Total,103147,11838.0,"Census Tract 13, Philadelphia County, PA",14000US42101001300
394,2017,2017,0,Total,87656,24027.0,"Census Tract 14, Philadelphia County, PA",14000US42101001400
395,2017,2017,0,Total,62107,14677.000000000002,"Census Tract 15, Philadelphia County, PA",14000US42101001500
396,2017,2017,0,Total,95300,16755.0,"Census Tract 16, Philadelphia County, PA",14000US42101001600
397,2017,2017,0,Total,103036,31912.0,"Census Tract 17, Philadelphia County, PA",14000US42101001700
398,2017,2017,0,Total,87222,20786.0,"Census Tract 18, Philadelphia County, PA",14000US42101001800
399,2017,2017,0,Total,83207,14236.0,"Census Tract 19, Philadelphia County, PA",14000US42101001900
400,2017,2017,0,Total,41335,6339.0,"Census Tract 20, Philadelphia County, PA",14000US42101002000
401,2017,2017,0,Total,51250,5109.0,"Census Tract 21, Philadelphia County, PA",14000US42101002100
402,2017,2017,0,Total,60216,12913.0,"Census Tract 22, Philadelphia County, PA",14000US42101002200
403,2017,2017,0,Total,53750,14709.0,"Census Tract 23, Philadelphia County, PA",14000US42101002300
404,2017,2017,0,Total,65660,6268.0,"Census Tract 24, Philadelphia County, PA",14000US42101002400
405,2017,2017,0,Total,61069,11331.0,"Census Tract 25, Philadelphia County, PA",14000US42101002500
406,2017,2017,0,Total,50208,16533.0,"Census Tract 27.01, Philadelphia County, PA",14000US42101002701
407,2017,2017,0,Total,66176,13214.0,"Census Tract 27.02, Philadelphia County, PA",14000US42101002702
408,2017,2017,0,Total,44926,7804.999999999999,"Census Tract 28.01, Philadelphia County, PA",14000US42101002801
409,2017,2017,0,Total,63523,9060.0,"Census Tract 28.02, Philadelphia County, PA",14000US42101002802
410,2017,2017,0,Total,52237,8674.0,"Census Tract 29, Philadelphia County, PA",14000US42101002900
411,2017,2017,0,Total,47768,8167.0,"Census Tract 30.01, Philadelphia County, PA",14000US42101003001
412,2017,2017,0,Total,32125,11352.0,"Census Tract 30.02, Philadelphia County, PA",14000US42101003002
413,2017,2017,0,Total,30638,2299.0,"Census Tract 31, Philadelphia County, PA",14000US42101003100
414,2017,2017,0,Total,25916,4881.0,"Census Tract 32, Philadelphia County, PA",14000US42101003200
415,2017,2017,0,Total,31124,9933.0,"Census Tract 33, Philadelphia County, PA",14000US42101003300
416,2017,2017,0,Total,18720,1513.0,"Census Tract 36, Philadelphia County, PA",14000US42101003600
417,2017,2017,0,Total,32574,13575.0,"Census Tract 37.01, Philadelphia County, PA",14000US42101003701
418,2017,2017,0,Total,35432,4047.0000000000005,"Census Tract 37.02, Philadelphia County, PA",14000US42101003702
419,2017,2017,0,Total,52647,11746.0,"Census Tract 38, Philadelphia County, PA",14000US42101003800
420,2017,2017,0,Total,38301,3245.0,"Census Tract 39.01, Philadelphia County, PA",14000US42101003901
421,2017,2017,0,Total,57027,9311.0,"Census Tract 39.02, Philadelphia County, PA",14000US42101003902
422,2017,2017,0,Total,48880,8728.0,"Census Tract 40.01, Philadelphia County, PA",14000US42101004001
423,2017,2017,0,Total,57039,6341.0,"Census Tract 40.02, Philadelphia County, PA",14000US42101004002
424,2017,2017,0,Total,29804,7121.0,"Census Tract 41.01, Philadelphia County, PA",14000US42101004101
425,2017,2017,0,Total,37813,7313.0,"Census Tract 41.02, Philadelphia County, PA",14000US42101004102
426,2017,2017,0,Total,49024,14340.0,"Census Tract 42.01, Philadelphia County, PA",14000US42101004201
427,2017,2017,0,Total,45321,11199.0,"Census Tract 42.02, Philadelphia County, PA",14000US42101004202
428,2017,2017,0,Total,51098,14196.0,"Census Tract 54, Philadelphia County, PA",14000US42101005400
429,2017,2017,0,Total,52330,11761.0,"Census Tract 55, Philadelphia County, PA",14000US42101005500
430,2017,2017,0,Total,21354,8762.0,"Census Tract 56, Philadelphia County, PA",14000US42101005600
431,2017,2017,0,Total,38169,9297.0,"Census Tract 60, Philadelphia County, PA",14000US42101006000
432,2017,2017,0,Total,30345,6044.0,"Census Tract 61, Philadelphia County, PA",14000US42101006100
433,2017,2017,0,Total,28500,5515.0,"Census Tract 62, Philadelphia County, PA",14000US42101006200
434,2017,2017,0,Total,25287,7612.0,"Census Tract 63, Philadelphia County, PA",14000US42101006300
435,2017,2017,0,Total,29272,5233.0,"Census Tract 64, Philadelphia County, PA",14000US42101006400
436,2017,2017,0,Total,26870,5340.0,"Census Tract 65, Philadelphia County, PA",14000US42101006500
437,2017,2017,0,Total,17254,11923.0,"Census Tract 66, Philadelphia County, PA",14000US42101006600
438,2017,2017,0,Total,33344,8066.999999999999,"Census Tract 67, Philadelphia County, PA",14000US42101006700
439,2017,2017,0,Total,13979,2569.0,"Census Tract 69, Philadelphia County, PA",14000US42101006900
440,2017,2017,0,Total,28264,5750.0,"Census Tract 70, Philadelphia County, PA",14000US42101007000
441,2017,2017,0,Total,24889,5540.0,"Census Tract 71.01, Philadelphia County, PA",14000US42101007101
442,2017,2017,0,Total,31332,6631.0,"Census Tract 71.02, Philadelphia County, PA",14000US42101007102
443,2017,2017,0,Total,27487,6884.0,"Census Tract 72, Philadelphia County, PA",14000US42101007200
444,2017,2017,0,Total,28966,8341.0,"Census Tract 73, Philadelphia County, PA",14000US42101007300
445,2017,2017,0,Total,22273,6762.0,"Census Tract 74, Philadelphia County, PA",14000US42101007400
446,2017,2017,0,Total,28831,4696.0,"Census Tract 77, Philadelphia County, PA",14000US42101007700
447,2017,2017,0,Total,38289,12749.0,"Census Tract 78, Philadelphia County, PA",14000US42101007800
448,2017,2017,0,Total,53700,13395.0,"Census Tract 79, Philadelphia County, PA",14000US42101007900
449,2017,2017,0,Total,40947,11887.0,"Census Tract 80, Philadelphia County, PA",14000US42101008000
